id,CO2_working_capacity [mL/g]
76567,128.12449779369484
76568,107.57643286267353
76569,109.71196427192523
76570,181.28413255591673
76571,88.8918148636779
76572,305.4331774629504
76573,111.35678253651612
76574,161.12140962060184
76575,80.02960622172242
76576,101.84313220993967
76577,72.22578412084599
76578,144.12088224215427
76579,83.3221813153175
76580,56.180595080378616
76581,72.24830150641422
76582,108.03772950167348
76583,81.97517431534365
76584,123.17927402143918
76585,138.6771924864764
76586,186.01332137798164
76587,151.28099446462315
76588,86.38204676135705
76589,129.92666092872213
76590,149.43808735514855
76591,269.3813970569547
76592,65.56986022139682
76593,171.06063223822957
76594,61.02285567592828
76595,99.05172931621499
76596,76.64533225586467
76597,110.63782537881454
76598,156.16189111877986
76599,170.4070216933519
76600,158.30075743757928
76601,125.77132526809586
76602,103.01431883233528
76603,121.69384579148138
76604,102.03933968480301
76605,112.55607465208794
76606,160.56587810140036
76607,92.64312098547015
76608,83.23258979151996
76609,131.32701869519684
76610,107.16978439115425
76611,222.2408286416789
76612,24.186539506390034
76613,112.3088723505839
76614,225.99811547941368
76615,155.60799489278068
76616,138.35450375234706
76617,116.45120327860516
76618,86.49392660885994
76619,112.41364639974826
76620,81.94109590653773
76621,106.58487853338596
76622,84.61353242164573
76623,117.79481929353376
76624,92.0061794665866
76625,89.10697430831924
76626,117.98533906493905
76627,78.92330697773994
76628,101.27648429968677
76629,106.75583586196957
76630,162.3463521178471
76631,119.25899254183553
76632,140.82673446951793
76633,127.07861958875392
76634,92.71375232463748
76635,147.3120532005189
76636,87.50724965748937
76637,122.19973467321255
76638,123.6922840913817
76639,114.20344495763906
76640,109.63990463950363
76641,240.13004161461296
76642,101.41881781143991
76643,112.59212972558777
76644,107.33589407574898
76645,109.43608404200596
76646,127.92528155275572
76647,98.1209311022596
76648,104.31545219603491
76649,168.99234307845083
76650,75.87100004459089
76651,140.42275163644416
76652,167.62014792223724
76653,107.65304404483061
76654,193.65152570824944
76655,124.36303243607728
76656,180.13201631585167
76657,107.5367590693104
76658,197.14872096617023
76659,78.74955270935611
76660,193.18460190645214
76661,192.51458625795235
76662,103.25141155241515
76663,62.95023725109316
76664,107.76253621925174
76665,132.09636047817173
76666,94.93760357757203
76667,84.25854846927972
76668,14.645938539315893
76669,91.68615070533437
76670,122.20410703055634
76671,97.45338140127453
76672,108.6968218104276
76673,109.33089099119739
76674,125.47802379960612
76675,222.7886903931325
76676,96.73815738326826
76677,98.05556116176652
76678,226.44609707605127
76679,211.56809021082188
76680,91.06066362256041
76681,76.65625055349074
76682,97.40259605813878
76683,122.0968185467475
76684,132.96436072579908
76685,95.30632403700857
76686,93.51662055736136
76687,142.13645838847057
76688,72.74230345000615
76689,121.03370412405265
76690,99.16542473509323
76691,84.0581390091161
76692,81.21029715102398
76693,107.40631655262388
76694,85.9399884881998
76695,98.71193331607448
76696,80.4784174140955
76697,268.03096813932785
76698,70.73146399155036
76699,88.82712959038096
76700,121.49742949010867
76701,93.88835894814304
76702,95.19812692604316
76703,220.34816527032513
76704,198.92311234467599
76705,102.04076778816427
76706,77.60185271730485
76707,76.36854229008065
76708,90.29572443936314
76709,91.10895994616362
76710,118.33068466091152
76711,229.31636742509536
76712,106.2257956394141
76713,159.16959638467236
76714,80.93124687812431
76715,145.437536976243
76716,115.5354865706864
76717,125.90549945237228
76718,82.83385922261209
76719,143.63185723727332
76720,99.78785180638019
76721,92.43880537041504
76722,88.52770556756778
76723,81.1724446180041
76724,155.31800927155527
76725,49.61368432946055
76726,169.68650287216025
76727,102.70445930781513
76728,73.7919501156052
76729,84.97225709126772
76730,83.63388948046608
76731,71.54602233080465
76732,75.80329440991906
76733,183.3862855688498
76734,193.25420549114088
76735,130.43199354004267
76736,211.328554237402
76737,125.5505968452106
76738,160.40257601921604
76739,102.94283738900522
76740,221.88231002162246
76741,113.69639311012773
76742,98.70310483971976
76743,129.65327680030623
76744,156.8986644955932
76745,96.75414193372583
76746,114.37665850545635
76747,107.6438629735439
76748,115.25311044283427
76749,150.0536580338355
76750,66.59189239675781
76751,109.99958034294741
76752,86.24619219688378
76753,426.38666512549173
76754,83.50355408803402
76755,93.1070595320118
76756,138.286639290736
76757,106.3013839406244
76758,88.24588626042066
76759,150.61605662871094
76760,126.97314386394645
76761,84.91716168727405
76762,97.39835409764926
76763,29.9172752087934
76764,162.86706798991048
76765,109.23509586458336
76766,144.18233177507992
76767,95.78416677214285
76768,92.96171936747487
76769,70.98446762929049
76770,173.26123521539014
76771,116.83795371261894
76772,115.44717231718117
76773,128.5042405348584
76774,90.99657105034055
76775,88.2244281744575
76776,51.88746481332904
76777,106.30002118303241
76778,147.74082920236611
76779,153.46083017710026
76780,51.74045412609315
76781,114.08397337783275
76782,163.73420135542827
76783,105.07378663098095
76784,124.48827781519503
76785,107.68292628425054
76786,165.00930722162306
76787,144.1410426717613
76788,102.28121950025859
76789,76.750355001349
76790,287.66267228824506
76791,80.82461172836761
76792,66.7960360943306
76793,124.90823724936479
76794,92.39050686484217
76795,101.48900922113693
76796,76.32914070158455
76797,86.92817300649496
76798,208.7772999240671
76799,63.27198325671107
76800,88.536997047471
76801,101.52523356640708
76802,77.44207805068194
76803,89.34392431034709
76804,145.0316938064403
76805,180.1373593341622
76806,132.24119569152526
76807,89.59702811463853
76808,108.72198235506357
76809,133.40377205827645
76810,125.11584528844537
76811,88.39559537377511
76812,92.13147909717414
76813,154.86251541064868
76814,93.51132613313597
76815,75.8162658922528
76816,91.96435461882685
76817,111.40855045596207
76818,397.9785098512698
76819,68.46012974292412
76820,112.91613991815433
76821,106.50233387458898
76822,145.61141182158326
76823,167.00074099648765
76824,58.16114531668292
76825,37.97297696626657
76826,144.29061412562078
76827,85.35404538544813
76828,139.6274047881365
76829,96.4770090574564
76830,80.49551407659962
76831,110.16421014671411
76832,85.59950539758451
76833,73.28798125074067
76834,103.66641323012819
76835,82.90019731184103
76836,82.42190034839822
76837,112.13711736796039
76838,81.41692516004662
76839,102.62555329476709
76840,102.39080213560449
76841,165.24688469468487
76842,76.41381666023753
76843,65.02079302201204
76844,99.07879983373668
76845,173.54297297983553
76846,82.32574752381342
76847,84.30360194626368
76848,95.18859471113576
76849,165.5282751031981
76850,111.51221230370025
76851,164.89000360048718
76852,147.72442886223405
76853,87.56479803501483
76854,69.45989284827463
76855,62.17282805800212
76856,99.15700286171436
76857,125.91199013411146
76858,108.09153132938627
76859,107.24003864287101
76860,109.65636575266039
76861,76.0315290740476
76862,117.90675350228966
76863,35.11330764513697
76864,102.07846387266228
76865,99.03582331016212
76866,132.89853635726664
76867,44.56935621865484
76868,110.77235336365699
76869,83.83667583777628
76870,87.44842224156571
76871,386.47193621890983
76872,177.898691520425
76873,91.90664170521991
76874,66.37671414949449
76875,84.15549695846617
76876,129.57488701964994
76877,109.57054209125504
76878,146.87528141001283
76879,161.85028372819448
76880,113.34936374649016
76881,37.517517355872144
76882,94.18791061659539
76883,97.56071992369483
76884,96.94629394492218
76885,118.11937756369261
76886,115.0182626197645
76887,130.21275677976365
76888,366.47059710608835
76889,93.04269147660854
76890,259.7734460611641
76891,95.48663470879981
76892,144.35260913405568
76893,131.9866159189513
76894,184.0974241785496
76895,80.19370587736995
76896,86.3752834333944
76897,129.0028369880928
76898,98.89910181978385
76899,92.85541402616714
76900,159.8839539767767
76901,70.38199699769869
76902,63.71583386006266
76903,138.4755342364074
76904,184.0409596356472
76905,61.32278555473436
76906,137.43632773872253
76907,355.47586651663147
76908,92.35199845786073
76909,87.77367365970298
76910,93.41091031194114
76911,128.76379502554062
76912,150.32900797050655
76913,94.45351127665522
76914,51.24966343903794
76915,144.99482416891811
76916,92.16425497627661
76917,175.3609090650957
76918,441.51300849042514
76919,94.43195698304416
76920,135.32003272027455
76921,116.15175895302389
76922,77.43898650325998
76923,104.63755229066692
76924,231.744527983282
76925,83.84475710089434
76926,94.05305501392331
76927,102.08069136458023
76928,150.6466757304728
76929,94.37632593708206
76930,153.22021785349628
76931,114.24202390332655
76932,69.31155016526534
76933,127.03595466536012
76934,61.937034442355205
76935,116.03465214291485
76936,133.85569878617432
76937,77.38521340687498
76938,82.10749929215595
76939,67.34337630628809
76940,65.80536973053313
76941,94.34578106589734
76942,123.9078861956533
76943,78.97244422855785
76944,90.752524062339
76945,114.48115757245704
76946,107.20316153294286
76947,205.84387973091867
76948,101.94252944766708
76949,135.9574017129478
76950,114.48762200826872
76951,65.32407118430758
76952,72.04278021253472
76953,169.5189065808699
76954,72.0066872851107
76955,164.04084846699294
76956,133.2757977363708
76957,196.69133857308356
76958,192.49487411517407
76959,74.06866544366372
76960,122.31551885609105
76961,238.58586841154028
76962,100.25136979771267
76963,81.36425398059485
76964,89.22489120834432
76965,188.54861509152389
76966,83.54474388648623
76967,153.29521090405478
76968,118.70539460206963
76969,109.21286436932436
76970,105.30380076588617
76971,117.22413706420416
76972,36.285693680570034
76973,132.64059405265039
76974,172.05654531798262
76975,125.36253395053512
76976,100.50198565931902
76977,57.31520156312491
76978,95.34574874659924
76979,133.69314720338787
76980,138.4394767593713
76981,77.88629340263412
76982,157.27723016737363
76983,74.41654023496028
76984,172.07020081773288
76985,67.07478936753765
76986,138.09426549584168
76987,135.24706070588692
76988,267.3097267102918
76989,190.08224350438326
76990,54.05900373647923
76991,113.6253183816118
76992,158.4109762309098
76993,135.1280627693243
76994,78.13573737417374
76995,149.77342697147978
76996,117.9792183828046
76997,196.66796815773665
76998,95.1010173729484
76999,117.91676891399254
77000,160.91912973883055
77001,102.14893998932153
77002,88.65233040299779
77003,78.25541041902622
77004,130.39167033414734
77005,99.46577658962934
77006,138.01480228692972
77007,178.61869645061972
77008,185.84002454198554
77009,190.264331390986
77010,214.9485098034752
77011,148.45974134197093
77012,254.79061608465057
77013,89.8725498973594
77014,60.481898971230756
77015,108.58362822914383
77016,135.2747279565174
77017,87.69033163488896
77018,116.93553416517942
77019,90.15741380380172
77020,67.82081290940141
77021,103.9937211726636
77022,98.542953753333
77023,78.24738804111803
77024,131.21721566812155
77025,114.63223615836635
77026,97.1153219331556
77027,99.94741811372403
77028,75.25245023749137
77029,132.07030108837952
77030,169.7308038425261
77031,205.37794670832983
77032,98.12502822722767
77033,106.52551762035219
77034,105.06360714701215
77035,114.10975815648463
77036,123.44735249571856
77037,153.28835494506885
77038,230.44727688048766
77039,122.10878518420998
77040,97.3265887355108
77041,124.95315919451767
77042,129.6438135088656
77043,120.51451370340385
77044,71.09145487461751
77045,214.31715233826566
77046,97.60867316983015
77047,95.08867645868467
77048,102.67623307079002
77049,211.10724434625035
77050,68.07902622253052
77051,85.26536681908561
77052,129.0614568723164
77053,194.22227221855277
77054,173.64072879041782
77055,235.3215765408582
77056,90.88570910051183
77057,191.7435766075132
77058,102.07652768212292
77059,84.24698513419321
77060,86.14436114129184
77061,94.55283149587206
77062,73.57617974292431
77063,114.41618549436808
77064,134.80907865102276
77065,108.46589392911797
77066,83.89465233933714
77067,105.88045777461278
77068,86.88490286780761
77069,106.34819776771826
77070,137.141843921286
77071,146.1974629251339
77072,48.566347421084494
77073,152.31562360927026
77074,98.47373452021505
77075,100.75813116282576
77076,280.2889399572616
77077,165.83345700217563
77078,84.10045601797154
77079,105.90016159596979
77080,219.10028051848346
77081,136.9149254307735
77082,170.47881274639468
77083,132.30846975353256
77084,108.21746117159915
77085,93.5082147978921
77086,173.96999898733787
77087,101.15662956389274
77088,94.52863326056212
77089,370.34682599207406
77090,98.41881902557827
77091,143.91951246055217
77092,120.37245982970055
77093,113.33249962548811
77094,60.84900030636289
77095,107.97673730280736
77096,116.6561283834089
77097,127.41455520699313
77098,84.22435190384265
77099,88.19815148191765
77100,63.87361807532884
77101,111.38814984501894
77102,197.07084834821586
77103,91.7376310912802
77104,70.73499165323584
77105,108.29566244671707
77106,114.67371055263513
77107,90.32785427921687
77108,95.59695080510738
77109,88.56631182140482
77110,121.62970701436576
77111,50.60506071278518
77112,106.09353716949684
77113,129.84988121862241
77114,89.54448447788211
77115,326.4759338373123
77116,128.63532618930847
77117,140.60101470090422
77118,154.86701274840382
77119,86.45836065717876
77120,195.86549172748326
77121,106.37064797924472
77122,42.57188849800503
77123,125.99339323156903
77124,170.59269933190475
77125,139.11322111304713
77126,86.91899666308596
77127,106.14069944090208
77128,244.11472586987838
77129,120.78768568352535
77130,95.55565944352269
77131,154.20181733041682
77132,156.689573432749
77133,116.69304934313904
77134,99.39525284480749
77135,160.72588181153475
77136,108.4730802847599
77137,233.34614232312023
77138,84.74591421246436
77139,260.90496576423607
77140,76.19471174853918
77141,125.14268000147705
77142,117.06553598391392
77143,190.51403870068611
77144,81.20958919169573
77145,420.2838932591184
77146,106.65705952435783
77147,333.59533143989256
77148,102.68955017126291
77149,128.8374806553013
77150,83.27912258356201
77151,94.94089293172587
77152,82.93871253715464
77153,102.48073352363048
77154,107.30754610756901
77155,115.98161317276417
77156,88.72253269508941
77157,114.56389447310615
77158,88.37536438454227
77159,142.62228538061143
77160,79.54626429530863
77161,110.85131952138472
77162,62.08174334150537
77163,105.05763762390502
77164,68.52502919797902
77165,115.15539437302569
77166,146.1745367100446
77167,129.5687165063282
77168,247.028572297762
77169,140.29177012936276
77170,78.4606130511136
77171,149.65876482396334
77172,93.46085033904006
77173,30.315125739288817
77174,143.4369464608849
77175,109.40090197154122
77176,105.94261230588243
77177,86.11372290316402
77178,80.66024755933591
77179,209.47588874288056
77180,115.08696185417529
77181,208.98043439861215
77182,104.30832710389603
77183,82.7241043790452
77184,95.25759299356216
77185,143.62324242863124
77186,138.868687983725
77187,253.49867266190552
77188,108.44043728049706
77189,74.96084108804364
77190,140.69463137675095
77191,106.36244097656241
77192,119.54799311591177
77193,120.0967410201188
77194,81.86207073070999
77195,201.79653473179206
77196,163.61402869073206
77197,100.76736223910778
77198,100.51853494971137
77199,92.81154758892698
77200,77.22983584255677
77201,130.8461339816152
77202,167.43353590587634
77203,174.71216244918247
77204,90.79726764741812
77205,93.0350600883783
77206,168.41607409143938
77207,133.69730576472364
77208,91.29505912452883
77209,97.7904724076835
77210,68.64346380607799
77211,132.7680632031674
77212,113.41654040710074
77213,165.65385541505822
77214,101.66161088154529
77215,111.82194123695409
77216,102.26389440769184
77217,89.05878099187191
77218,160.57578762869167
77219,48.38416191659096
77220,87.69523856400991
77221,84.86661716812128
77222,83.52609545085029
77223,121.96686321965336
77224,87.92173438744354
77225,105.77338491051029
77226,130.68787785285565
77227,108.29454796808632
77228,128.3004658390538
77229,90.33629882712113
77230,137.51245648758362
77231,82.31221440186124
77232,124.06774987418676
77233,87.40045382957541
77234,129.29299529737142
77235,320.4656733222595
77236,45.32820159102873
77237,79.51013707260276
77238,136.0497027389865
77239,243.88810954722308
77240,150.8021319021779
77241,100.1896508353076
77242,160.89956622996144
77243,138.4654880350882
77244,59.067023554245246
77245,137.1438348981339
77246,58.76528205168333
77247,80.51775607951745
77248,107.41678669793598
77249,88.06171245143358
77250,294.93133668782207
77251,115.73747976623322
77252,109.0308795819773
77253,95.32477868790512
77254,142.55231210378264
77255,353.0620680894747
77256,90.93397683445272
77257,95.79891020071172
77258,84.08140233520555
77259,112.27926483664572
77260,74.90812820383654
77261,99.74935329644015
77262,117.92171268589907
77263,88.80137513462421
77264,74.91543441864769
77265,149.0616924485981
77266,109.07059470691621
77267,136.80055543017676
77268,139.84657617220103
77269,278.0115190842233
77270,408.6879270629679
77271,83.50082571315689
77272,94.99944203687367
77273,122.18095237062128
77274,99.46677046713334
77275,68.90568144268306
77276,92.90514105679149
77277,99.90894346798481
77278,82.36717421563489
77279,98.90438500933648
77280,129.19620097010286
77281,108.58008857254336
77282,104.39930728312792
77283,174.19620632870203
77284,13.481051723683919
77285,78.4259162115907
77286,201.85725767798027
77287,41.48135161590677
77288,152.99015664984836
77289,122.22511289662731
77290,118.82081526594537
77291,340.69843383207933
77292,82.81900451785707
77293,148.67629720281724
77294,90.77987592986301
77295,481.76031805661364
77296,70.02992421290658
77297,68.1386246928754
77298,98.93761739587272
77299,67.97721949793845
77300,96.87582242433918
77301,136.74462656222917
77302,81.58693840160687
77303,114.1655646926014
77304,90.08087447618801
77305,267.341852314531
77306,57.22678375742127
77307,94.50700109735644
77308,88.56352809548464
77309,171.8625435041643
77310,127.14302517657065
77311,72.72035300513647
77312,96.20000286936721
77313,235.9763714697081
77314,151.9874395763363
77315,114.1953246161903
77316,91.59578532229885
77317,127.43975077428506
77318,147.5356317392674
77319,118.83323142634993
77320,188.11313908057454
77321,131.7669061287201
77322,100.9868302097472
77323,61.77789225398836
77324,67.60517415931864
77325,145.93628515709275
77326,105.25708008673274
77327,179.33595857959295
77328,106.63449582343283
77329,91.80911400716464
77330,92.70625978579491
77331,144.92068627688914
77332,241.94202986360932
77333,192.722261383081
77334,155.67100890898442
77335,92.39781174297084
77336,185.6608306258617
77337,102.32344617311614
77338,96.10683393711697
77339,513.0835020032051
77340,155.74030763698335
77341,143.2857123973875
77342,111.20259415486908
77343,154.6422294751047
77344,106.33659850068614
77345,203.10006786315836
77346,95.81644124410082
77347,83.6563240840537
77348,124.62254152054531
77349,89.61897098081256
77350,128.9879935949323
77351,123.5888517161502
77352,105.62736866077793
77353,91.1490239960659
77354,303.7876613204643
77355,94.84664282590298
77356,73.24392536041752
77357,116.68352102551907
77358,105.29546347054355
77359,137.5358799249346
77360,91.33013183064982
77361,49.12485577627516
77362,104.27100894281011
77363,89.084260899773
77364,98.32352688703547
77365,99.17384581898006
77366,97.79568384672962
77367,118.50609273219736
77368,95.44584809219619
77369,119.35969386531511
77370,110.83479597524217
77371,197.38091254466025
77372,96.25827845730417
77373,299.08267116438844
77374,85.98972732994835
77375,85.77359190618103
77376,102.66901614776323
77377,94.06851008451316
77378,155.25692210707922
77379,210.06758692426004
77380,62.37796112805156
77381,77.98148714748007
77382,86.37820480041574
77383,191.19278228972095
77384,69.98041686552313
77385,109.2035215576465
77386,112.0395495397296
77387,414.5917850746305
77388,86.20622624790737
77389,135.7825285398795
77390,28.137676354147857
77391,57.13240014973891
77392,98.06934181624487
77393,96.49807058078021
77394,87.46370152679538
77395,240.9223544065754
77396,100.04609477062222
77397,92.11923592025737
77398,110.97018442256002
77399,66.75479558788138
77400,73.46532749486781
77401,223.3668833296985
77402,100.02576192424391
77403,74.57270547261814
77404,204.7879474557892
77405,253.03898329728452
77406,83.40637215860127
77407,138.8686268621609
77408,275.14400912571296
77409,53.08149167383261
77410,352.4697106364045
77411,79.0718316853002
77412,170.6467102558757
77413,153.84567879367657
77414,74.88123548169013
77415,233.2568749301846
77416,92.64728810627716
77417,79.68008897305418
77418,94.21594113837088
77419,123.59123801182837
77420,109.31481190867389
77421,75.1271298842494
77422,91.66108234313369
77423,119.70921415978029
77424,115.98801152947662
77425,85.40201329074932
77426,146.57178422868668
77427,138.01234182269224
77428,115.12599875690414
77429,105.8746574051726
77430,105.08591736247455
77431,150.47828944210232
77432,104.5880017975557
77433,140.8233094650813
77434,74.36333799970288
77435,88.00794503456842
77436,91.71514586424114
77437,139.26913989046125
77438,88.48754681070655
77439,140.827511746903
77440,115.06323931031113
77441,172.03581473746112
77442,198.73106496607676
77443,84.02588070163154
77444,122.33541452395505
77445,90.71745404475924
77446,87.73159996484566
77447,102.19623808848813
77448,195.0409535096591
77449,257.6410043443345
77450,35.12379801221775
77451,151.19256948877378
77452,152.52422638738915
77453,134.0941500804526
77454,145.36495666859975
77455,132.57471303111032
77456,179.57653029739453
77457,52.93465923822335
77458,314.68162645101216
77459,87.45517650706054
77460,120.77306438818334
77461,85.93103455352647
77462,90.15006624575736
77463,129.13541291778833
77464,278.55548167806
77465,93.80804442860457
77466,90.9282924810498
77467,127.58159390352425
77468,110.16017445745038
77469,165.02412329744215
77470,148.26647962499234
77471,98.15670050965737
77472,191.65411777297072
77473,102.79033689040565
77474,97.43267648477413
77475,99.50761119638479
77476,77.28738876951736
77477,132.81746083755706
77478,72.84784280453994
77479,108.50770116052945
77480,101.84046661073897
77481,84.19257692207643
77482,105.81436546011959
77483,77.98167935376279
77484,108.0435164236016
77485,98.61707057310637
77486,-6.872032598403962
77487,94.53398679159156
77488,110.55088706386455
77489,163.12829572288263
77490,148.78895011006315
77491,135.4525673618403
77492,172.2927345865976
77493,89.07825604759644
77494,98.12909071105622
77495,85.77782158427722
77496,177.0603583578474
77497,177.550659108435
77498,63.55574191012975
77499,88.6701961704534
77500,151.86794110126155
77501,17.68663130100117
77502,129.90852183049753
77503,49.965247627603254
77504,108.1575288718328
77505,93.03301188210594
77506,109.99394557284792
77507,76.5634596497211
77508,146.8282289688907
77509,226.52532564888548
77510,105.41354293739246
77511,103.59134280214317
77512,100.3156108250497
77513,122.91186801362369
77514,89.72062113692272
77515,125.2838678805845
77516,100.00776578748881
77517,92.0447122445632
77518,109.7084153003322
77519,65.14587263843383
77520,120.98632726768413
77521,173.600025308401
77522,131.4810035142236
77523,94.85536269712243
77524,178.60623092655464
77525,39.87964174147882
77526,100.58133573291772
77527,80.52114748437961
77528,130.48878502573848
77529,99.47877809759049
77530,109.22034674684299
77531,63.897669206716756
77532,86.4724982159796
77533,87.16732364862769
77534,95.67154821227939
77535,88.96648023083023
77536,142.99845589662772
77537,71.93123294653253
77538,83.48050493435125
77539,132.33340072852806
77540,90.39437032619068
77541,91.28447217872352
77542,154.49127689419697
77543,129.19902740026836
77544,146.15326178372223
77545,100.37472771432692
77546,110.61100315600711
77547,82.74644814774078
77548,78.8817437274929
77549,145.42040414143025
77550,114.8913427478137
77551,288.73978186562283
77552,85.69983061789588
77553,51.11431437045335
77554,224.08380762631816
77555,83.19261568147948
77556,82.05983385067316
77557,129.13442507952456
77558,73.57861204773971
77559,66.55831466983574
77560,86.93052952923597
77561,88.7257964544337
77562,87.55827860120351
77563,95.25249594257309
77564,94.9267070552216
77565,102.01009359191252
77566,170.93884884043774
77567,99.06943912920816
77568,124.43842179562799
77569,69.7453564044607
77570,207.70087350677227
77571,82.75064887751529
77572,86.22155252020309
77573,100.59180251458501
77574,84.76387448215047
77575,81.18707823924538
77576,148.33092795398065
77577,132.81143440597893
77578,201.32552918870118
77579,73.85531649527331
77580,76.77781015885964
77581,82.71429291856867
77582,113.2274469013318
77583,132.64464254343386
77584,170.26799860258484
77585,244.984554268299
77586,133.10840704678967
77587,84.8402545928407
77588,122.5263084810212
77589,270.2860431811624
77590,97.34196235655236
77591,222.50231503984116
77592,109.29851735086497
77593,77.74995436855518
77594,139.7106784501989
77595,95.22609478998939
77596,225.35285673404934
77597,176.7927986300705
77598,114.4444426702141
77599,117.29409125470049
77600,134.00997896856862
77601,148.26263058306444
77602,71.66378445329815
77603,89.64319848532445
77604,290.5572922492274
77605,77.26311752650521
77606,95.845433927731
77607,297.48227646012765
77608,76.93798564876784
77609,94.9953316805588
77610,94.54922681588306
77611,158.07681120908327
77612,147.42824014343296
77613,130.32084323083387
77614,74.65657039800561
77615,71.06982621616135
77616,299.030640855651
77617,180.6785886245405
77618,91.29147178040395
77619,101.71290516129955
77620,69.09754153855633
77621,250.62612630063026
77622,135.4547198718202
77623,140.67164336632706
77624,105.08552538499593
77625,118.24202023841889
77626,77.26010025520434
77627,207.61834963132839
77628,110.51496764223947
77629,157.83592045525333
77630,230.41616515756778
77631,297.79223548701515
77632,63.32194431787809
77633,145.50684245855695
77634,92.23715327864785
77635,96.75520126422734
77636,64.41256009644042
77637,63.962936993463856
77638,58.82784283484328
77639,73.91988931774745
77640,76.28601038676986
77641,73.89638008663479
77642,78.06839598282049
77643,154.68818741027445
77644,144.40826542372574
77645,87.45720136804334
77646,121.99480912508025
77647,334.9345216068707
77648,112.21273837653924
77649,107.13932150622462
77650,83.98671796626297
77651,124.7403442553632
77652,120.17387492871539
77653,217.11701248135802
77654,143.8588800571494
77655,148.2523777206392
77656,98.16033072675609
77657,61.52961370772556
77658,84.60940778094904
77659,166.04340525901202
77660,207.81674668454218
77661,143.8088563772125
77662,124.94367556316153
77663,93.50283968637402
77664,92.72617822827667
77665,120.54081896940372
77666,281.43182853003134
77667,159.52101064868197
77668,78.0125270884808
77669,-4.946658005427679
77670,127.37467805600022
77671,191.1783418954223
77672,93.26785213455865
77673,115.92854434739783
77674,92.48457028830832
77675,129.21513606064048
77676,114.95315706172408
77677,268.7120320475166
77678,174.248153664837
77679,75.38386971536605
77680,87.45017761118612
77681,101.27866518005783
77682,207.13384830698993
77683,75.7749364963486
77684,86.38531654029177
77685,74.09222955833884
77686,100.37072084871176
77687,125.52608773281234
77688,164.83854679546602
77689,68.37506919145034
77690,82.85494315330669
77691,146.90192796292354
77692,115.19245088718976
77693,90.30598360305169
77694,80.79151387171096
77695,154.61118640062062
77696,78.39849124246007
77697,114.7679264718529
77698,90.76603514467469
77699,161.73223274824437
77700,82.51145722946657
77701,75.53525372464914
77702,131.8270958309808
77703,98.2431818622683
77704,173.14907081381574
77705,85.17789506638222
77706,78.42512642526292
77707,102.3368694494071
77708,275.3689414678736
77709,104.5086517789983
77710,83.66379032265543
77711,73.93170728365112
77712,64.89092163979032
77713,81.6770679870416
77714,96.39325962708236
77715,82.20865872470418
77716,157.71134688289334
77717,126.65855098491576
77718,89.88788979936972
77719,238.8760638724952
77720,142.83080523987584
77721,73.29818024133846
77722,187.26505531952245
77723,165.3858595460053
77724,242.10638104851392
77725,56.351919090191
77726,85.95011436407705
77727,119.8437033764668
77728,178.3651349814825
77729,80.47483800482271
77730,188.38529443476628
77731,104.75601836353667
77732,27.69104342541675
77733,94.13531244764009
77734,181.8512612138619
77735,96.73790678919363
77736,117.52037072027241
77737,119.43501103612054
77738,94.16620936918557
77739,157.7177097941882
77740,83.11507594311215
77741,84.61198309389988
77742,95.72665087270755
77743,94.03633214045063
77744,183.73544516138884
77745,74.57996166641846
77746,91.34505629015695
77747,378.2435608223177
77748,185.34179871126415
77749,83.56997227208528
77750,104.518330613332
77751,161.9308399012575
77752,108.75864328123173
77753,109.6692511399183
77754,91.28059975570302
77755,192.7273721766653
77756,106.89743776581294
77757,133.94884422945793
77758,209.76495715576772
77759,67.84826746159115
77760,143.06638869193935
77761,192.6276431999342
77762,91.27517245025683
77763,128.2293899924888
77764,109.31485182838944
77765,99.52814758128126
77766,66.48625357638144
77767,112.79491594842507
77768,395.9688845329788
77769,233.15797071192054
77770,128.60416388662537
77771,96.87485510762659
77772,86.35052545006032
77773,65.34353469121973
77774,77.84300626340577
77775,160.01211796335974
77776,324.6055918867917
77777,157.40911302505745
77778,189.67506467156926
77779,119.78024165562664
77780,254.72971700067964
77781,80.13232293460425
77782,90.87094290244366
77783,85.87601844246402
77784,351.25425737996693
77785,117.43149058037694
77786,99.14657340998438
77787,34.61695677997767
77788,103.09881116410983
77789,26.194676234300587
77790,206.85614252887405
77791,91.9500405332175
77792,112.72397464953947
77793,371.27488166477804
77794,182.25303067316923
77795,88.25388315749363
77796,112.34685526945562
77797,140.7537492166743
77798,235.78590702464967
77799,173.02677410062202
77800,104.3897725383817
77801,128.17788826388795
77802,176.4586817573969
77803,80.66414764328943
77804,145.23055262680538
77805,135.46238029149174
77806,98.31215133605777
77807,73.97078829969666
77808,151.87014309542488
77809,191.2993929536658
77810,123.92725658649636
77811,92.4210890073825
77812,50.859639649206194
77813,106.97927007177377
77814,159.6955298659082
77815,124.23275719929052
77816,140.4286504122574
77817,99.52109760767355
77818,193.0560136099701
77819,141.34142399104888
77820,67.08430282958395
77821,103.53510756007321
77822,110.2513370806878
77823,124.74353115837218
77824,180.28951677758442
77825,76.21361220908523
77826,119.72934673738405
77827,154.55443221999323
77828,96.72461501772604
77829,96.85335441228531
77830,283.9065092102926
77831,93.79693009515792
77832,139.64479300631322
77833,137.64681288169186
77834,83.41461113954554
77835,83.97455742045483
77836,82.88433521856477
77837,71.61612645416926
77838,84.82544129017623
77839,114.38131133438807
